TEST频道,#genre#
304,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226645/index.m3u8
305,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226646/index.m3u8
306,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226647/index.m3u8
307,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226648/index.m3u8
308,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226649/index.m3u8
309,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226650/index.m3u8
310,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226651/index.m3u8
311,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226653/index.m3u8
312,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226654/index.m3u8
313,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226655/index.m3u8
314,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226656/index.m3u8
315,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226657/index.m3u8
316,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226658/index.m3u8
317,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226659/index.m3u8
318,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226660/index.m3u8
319,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226661/index.m3u8
320,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226663/index.m3u8
321,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226664/index.m3u8
322,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226665/index.m3u8
323,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226666/index.m3u8
324,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226667/index.m3u8
325,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226668/index.m3u8
326,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226669/index.m3u8
327,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226670/index.m3u8
328,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226671/index.m3u8
329,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226672/index.m3u8
330,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226673/index.m3u8
331,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226674/index.m3u8
332,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226675/index.m3u8
333,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226676/index.m3u8
334,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226677/index.m3u8
335,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226678/index.m3u8
336,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226679/index.m3u8
337,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226680/index.m3u8
338,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226681/index.m3u8
339,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226682/index.m3u8
340,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226683/index.m3u8
341,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226684/index.m3u8
342,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226685/index.m3u8
343,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226686/index.m3u8
344,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226687/index.m3u8
345,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226688/index.m3u8
346,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226689/index.m3u8
347,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226690/index.m3u8
348,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226691/index.m3u8
349,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226692/index.m3u8
350,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226693/index.m3u8
351,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226694/index.m3u8
352,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226695/index.m3u8
353,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226696/index.m3u8
354,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226697/index.m3u8
355,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226698/index.m3u8
356,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226700/index.m3u8
357,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226702/index.m3u8
358,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226704/index.m3u8
359,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226706/index.m3u8
360,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226708/index.m3u8
361,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226710/index.m3u8
362,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226712/index.m3u8
363,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226714/index.m3u8
364,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226716/index.m3u8
365,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226718/index.m3u8
366,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226720/index.m3u8
367,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226722/index.m3u8
368,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226724/index.m3u8
369,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226726/index.m3u8
370,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226728/index.m3u8
371,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226869/index.m3u8
372,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226871/index.m3u8
373,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226873/index.m3u8
374,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226902/index.m3u8
375,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227023/index.m3u8
376,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227031/index.m3u8
377,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227035/index.m3u8
378,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227037/index.m3u8
379,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227055/index.m3u8
380,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227057/index.m3u8
381,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227059/index.m3u8
382,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227061/index.m3u8
383,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227063/index.m3u8
384,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227065/index.m3u8
385,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227066/index.m3u8
386,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227067/index.m3u8
387,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227069/index.m3u8
388,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227070/index.m3u8
389,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227079/index.m3u8
390,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227081/index.m3u8
391,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227083/index.m3u8
392,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227086/index.m3u8
393,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227088/index.m3u8
394,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227090/index.m3u8
395,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227096/index.m3u8
396,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227097/index.m3u8
397,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227098/index.m3u8
398,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227099/index.m3u8
399,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227100/index.m3u8
400,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227110/index.m3u8
401,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227159/index.m3u8
402,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227163/index.m3u8
403,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227165/index.m3u8
404,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227167/index.m3u8
405,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227169/index.m3u8
406,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227171/index.m3u8
407,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227173/index.m3u8
408,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227175/index.m3u8
409,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227179/index.m3u8
410,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227180/index.m3u8
411,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227182/index.m3u8
412,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227184/index.m3u8
413,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227185/index.m3u8
414,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227186/index.m3u8
415,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227187/index.m3u8
416,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227188/index.m3u8
417,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227189/index.m3u8
418,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227190/index.m3u8
419,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227191/index.m3u8
420,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227193/index.m3u8
421,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227194/index.m3u8
422,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227195/index.m3u8
423,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227197/index.m3u8
424,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227198/index.m3u8
425,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227199/index.m3u8
426,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227200/index.m3u8
427,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227201/index.m3u8
428,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227202/index.m3u8
429,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227203/index.m3u8
430,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227204/index.m3u8
431,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227205/index.m3u8
432,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227206/index.m3u8
433,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227207/index.m3u8
434,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227208/index.m3u8
435,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227209/index.m3u8
436,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227210/index.m3u8
437,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227211/index.m3u8
438,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227212/index.m3u8
439,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227214/index.m3u8
440,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227216/index.m3u8
441,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227218/index.m3u8
442,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227220/index.m3u8
443,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227222/index.m3u8
444,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227224/index.m3u8
445,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227225/index.m3u8
446,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227226/index.m3u8
447,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227228/index.m3u8
448,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227230/index.m3u8
449,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227232/index.m3u8
450,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227234/index.m3u8
451,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227235/index.m3u8
452,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227236/index.m3u8
453,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227237/index.m3u8
454,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227238/index.m3u8
455,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227239/index.m3u8
456,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227240/index.m3u8
457,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227241/index.m3u8
458,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227242/index.m3u8
459,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227243/index.m3u8
460,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227244/index.m3u8
461,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227245/index.m3u8
462,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227250/index.m3u8
463,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227253/index.m3u8
464,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227254/index.m3u8
465,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227257/index.m3u8
466,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227259/index.m3u8
467,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227262/index.m3u8
468,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227264/index.m3u8
469,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227266/index.m3u8
470,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227268/index.m3u8
471,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227270/index.m3u8
472,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227272/index.m3u8
473,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227278/index.m3u8
474,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227299/index.m3u8
475,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227303/index.m3u8
476,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227307/index.m3u8
477,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227311/index.m3u8
478,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227313/index.m3u8
479,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227321/index.m3u8
480,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227323/index.m3u8
481,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227325/index.m3u8
482,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227327/index.m3u8
483,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227329/index.m3u8
484,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227330/index.m3u8
485,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227331/index.m3u8
486,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227332/index.m3u8
487,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227333/index.m3u8
488,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227344/index.m3u8
489,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227347/index.m3u8
490,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227348/index.m3u8
491,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227349/index.m3u8
492,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227350/index.m3u8
493,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227352/index.m3u8
494,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227354/index.m3u8
495,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227355/index.m3u8
496,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227362/index.m3u8
497,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227364/index.m3u8
498,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227365/index.m3u8
499,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227367/index.m3u8
500,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227370/index.m3u8
501,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227372/index.m3u8
502,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227375/index.m3u8
503,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227377/index.m3u8
504,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227382/index.m3u8
505,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227384/index.m3u8
506,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227390/index.m3u8
507,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227392/index.m3u8
508,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227394/index.m3u8
509,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227396/index.m3u8
510,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227402/index.m3u8
511,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227404/index.m3u8
